fold_idx | sample_idx | split_type
0 | 123 | train
0 | 124 | train
0 | 125 | train
0 | 126 | train
0 | 127 | train
0 | 128 | train
0 | 129 | train
0 | 130 | train
0 | 131 | train
0 | 132 | train
0 | 133 | train
0 | 134 | train
0 | 135 | train
0 | 136 | train
0 | 137 | train
0 | 138 | train
0 | 139 | train
0 | 140 | train
0 | 141 | train
0 | 142 | train
0 | 143 | train
0 | 144 | train
0 | 145 | train
0 | 146 | train
0 | 147 | train
0 | 148 | train
0 | 149 | train
0 | 150 | train
0 | 151 | train
0 | 152 | train
0 | 153 | train
0 | 154 | train
0 | 155 | train
0 | 156 | train
0 | 157 | train
0 | 158 | train
0 | 159 | train
0 | 160 | train
0 | 161 | train
0 | 162 | train
0 | 163 | train
0 | 164 | train
0 | 165 | train
0 | 166 | train
0 | 167 | train
0 | 168 | train
0 | 169 | train
0 | 170 | train
0 | 171 | train
0 | 172 | train
0 | 173 | train
0 | 174 | train
0 | 175 | train
0 | 176 | train
0 | 177 | train
0 | 178 | train
0 | 179 | train
0 | 180 | train
0 | 181 | train
0 | 182 | train
0 | 183 | train
0 | 184 | train
0 | 185 | train
0 | 186 | train
0 | 187 | train
0 | 188 | train
0 | 189 | train
0 | 190 | train
0 | 191 | train
0 | 192 | train
0 | 193 | train
0 | 194 | train
0 | 195 | train
0 | 196 | train
0 | 197 | train
0 | 198 | train
0 | 199 | train
0 | 200 | train
0 | 201 | train
0 | 202 | train
0 | 203 | train
0 | 204 | train
0 | 205 | train
0 | 206 | train
0 | 207 | train
0 | 208 | train
0 | 209 | train
0 | 210 | train
0 | 211 | train
0 | 212 | train
0 | 213 | train
0 | 214 | train
0 | 215 | train
0 | 216 | train
0 | 217 | train
0 | 218 | train
0 | 219 | train
0 | 220 | train
0 | 221 | train
0 | 222 | train
0 | 223 | train
0 | 224 | train
0 | 225 | train
0 | 226 | train
0 | 227 | train
0 | 228 | train
0 | 229 | train
0 | 230 | train
0 | 231 | train
0 | 232 | train
0 | 233 | train
0 | 234 | train
0 | 235 | train
0 | 236 | train
0 | 237 | train
0 | 238 | train
0 | 239 | train
0 | 240 | train
0 | 241 | train
0 | 242 | train
0 | 243 | train
0 | 244 | train
0 | 245 | train
0 | 246 | train
0 | 247 | train
0 | 248 | train
0 | 249 | train
0 | 250 | train
0 | 251 | train
0 | 252 | train
0 | 253 | train
0 | 254 | train
0 | 255 | train
0 | 256 | train
0 | 257 | train
0 | 258 | train
0 | 259 | train
0 | 260 | train
0 | 261 | train
0 | 262 | train
0 | 263 | train
0 | 264 | train
0 | 265 | train
0 | 266 | train
0 | 267 | train
0 | 268 | train
0 | 269 | train
0 | 270 | train
0 | 271 | train
0 | 272 | train
0 | 273 | train
0 | 274 | train
0 | 275 | train
0 | 276 | train
0 | 277 | train
0 | 278 | train
0 | 279 | train
0 | 280 | train
0 | 281 | train
0 | 282 | train
0 | 283 | train
0 | 284 | train
0 | 285 | train
0 | 286 | train
0 | 287 | train
0 | 288 | train
0 | 289 | train
0 | 290 | train
0 | 291 | train
0 | 292 | train
0 | 293 | train
0 | 294 | train
0 | 295 | train
0 | 296 | train
0 | 297 | train
0 | 298 | train
0 | 299 | train
0 | 300 | train
0 | 301 | train
0 | 302 | train
0 | 303 | train
0 | 304 | train
0 | 305 | train
0 | 306 | train
0 | 307 | train
0 | 308 | train
0 | 309 | train
0 | 310 | train
0 | 311 | train
0 | 312 | train
0 | 313 | train
0 | 314 | train
0 | 315 | train
0 | 316 | train
0 | 317 | train
0 | 318 | train
0 | 319 | train
0 | 320 | train
0 | 321 | train
0 | 322 | train
0 | 323 | train
0 | 324 | train
0 | 325 | train
0 | 326 | train
0 | 327 | train
0 | 328 | train
0 | 329 | train
0 | 330 | train
0 | 331 | train
0 | 332 | train
0 | 333 | train
0 | 334 | train
0 | 335 | train
0 | 336 | train
0 | 337 | train
0 | 338 | train
0 | 339 | train
0 | 340 | train
0 | 341 | train
0 | 342 | train
0 | 343 | train
0 | 344 | train
0 | 345 | train
0 | 346 | train
0 | 347 | train
0 | 348 | train
0 | 349 | train
0 | 350 | train
0 | 351 | train
0 | 352 | train
0 | 353 | train
0 | 354 | train
0 | 355 | train
0 | 356 | train
0 | 357 | train
0 | 358 | train
0 | 359 | train
0 | 360 | train
0 | 361 | train
0 | 362 | train
0 | 363 | train
0 | 364 | train
0 | 365 | train
0 | 366 | train
0 | 367 | train
0 | 368 | train
0 | 369 | train
0 | 370 | train
0 | 371 | train
0 | 372 | train
0 | 373 | train
0 | 374 | train
0 | 375 | train
0 | 376 | train
0 | 377 | train
0 | 378 | train
0 | 379 | train
0 | 380 | train
0 | 381 | train
0 | 382 | train
0 | 383 | train
0 | 384 | train
0 | 385 | train
0 | 386 | train
0 | 387 | train
0 | 388 | train
0 | 389 | train
0 | 390 | train
0 | 391 | train
0 | 392 | train
0 | 393 | train
0 | 394 | train
0 | 395 | train
0 | 396 | train
0 | 397 | train
0 | 398 | train
0 | 399 | train
0 | 400 | train
0 | 401 | train
0 | 402 | train
0 | 403 | train
0 | 404 | train
0 | 405 | train
0 | 406 | train
0 | 407 | train
0 | 408 | train
0 | 409 | train
0 | 410 | train
0 | 411 | train
0 | 412 | train
0 | 413 | train
0 | 414 | train
0 | 415 | train
0 | 416 | train
0 | 417 | train
0 | 418 | train
0 | 419 | train
0 | 420 | train
0 | 421 | train
0 | 422 | train
0 | 423 | train
0 | 424 | train
0 | 425 | train
0 | 426 | train
0 | 427 | train
0 | 428 | train
0 | 429 | train
0 | 430 | train
0 | 431 | train
0 | 432 | train
0 | 433 | train
0 | 434 | train
0 | 435 | train
0 | 436 | train
0 | 437 | train
0 | 438 | train
0 | 439 | train
0 | 440 | train
0 | 441 | train
0 | 442 | train
0 | 443 | train
0 | 444 | train
0 | 445 | train
0 | 446 | train
0 | 447 | train
0 | 448 | train
0 | 449 | train
0 | 450 | train
0 | 451 | train
0 | 452 | train
0 | 453 | train
0 | 454 | train
0 | 455 | train
0 | 456 | train
0 | 457 | train
0 | 458 | train
0 | 459 | train
0 | 460 | train
0 | 461 | train
0 | 462 | train
0 | 463 | train
0 | 464 | train
0 | 465 | train
0 | 466 | train
0 | 467 | train
0 | 468 | train
0 | 469 | train
0 | 470 | train
0 | 471 | train
0 | 472 | train
0 | 473 | train
0 | 474 | train
0 | 475 | train
0 | 476 | train
0 | 477 | train
0 | 478 | train
0 | 479 | train
0 | 480 | train
0 | 481 | train
0 | 482 | train
0 | 483 | train
0 | 484 | train
0 | 485 | train
0 | 486 | train
0 | 487 | train
0 | 488 | train
0 | 489 | train
0 | 490 | train
0 | 491 | train
0 | 492 | train
0 | 493 | train
0 | 494 | train
0 | 495 | train
0 | 496 | train
0 | 497 | train
0 | 498 | train
0 | 499 | train
0 | 500 | train
0 | 501 | train
0 | 502 | train
0 | 503 | train
0 | 504 | train
0 | 505 | train
0 | 506 | train
0 | 507 | train
0 | 508 | train
0 | 509 | train
0 | 510 | train
0 | 511 | train
0 | 512 | train
0 | 513 | train
0 | 514 | train
0 | 515 | train
0 | 516 | train
0 | 517 | train
0 | 518 | train
0 | 519 | train
0 | 520 | train
0 | 521 | train
0 | 522 | train
0 | 523 | train
0 | 524 | train
0 | 525 | train
0 | 526 | train
0 | 527 | train
0 | 528 | train
0 | 529 | train
0 | 530 | train
0 | 531 | train
0 | 532 | train
0 | 533 | train
0 | 534 | train
0 | 535 | train
0 | 536 | train
0 | 537 | train
0 | 538 | train
0 | 539 | train
0 | 540 | train
0 | 541 | train
0 | 542 | train
0 | 543 | train
0 | 544 | train
0 | 545 | train
0 | 546 | train
0 | 547 | train
0 | 548 | train
0 | 549 | train
0 | 550 | train
0 | 551 | train
0 | 552 | train
0 | 553 | train
0 | 554 | train
0 | 555 | train
0 | 556 | train
0 | 557 | train
0 | 558 | train
0 | 559 | train
0 | 560 | train
0 | 561 | train
0 | 562 | train
0 | 563 | train
0 | 564 | train
0 | 565 | train
0 | 566 | train
0 | 567 | train
0 | 568 | train
0 | 569 | train
0 | 570 | train
0 | 571 | train
0 | 572 | train
0 | 573 | train
0 | 574 | train
0 | 575 | train
0 | 576 | train
0 | 577 | train
0 | 578 | train
0 | 579 | train
0 | 580 | train
0 | 581 | train
0 | 582 | train
0 | 583 | train
0 | 584 | train
0 | 585 | train
0 | 586 | train
0 | 587 | train
0 | 588 | train
0 | 589 | train
0 | 590 | train
0 | 591 | train
0 | 592 | train
0 | 593 | train
0 | 594 | train
0 | 595 | train
0 | 596 | train
0 | 597 | train
0 | 598 | train
0 | 599 | train
0 | 600 | train
0 | 601 | train
0 | 602 | train
0 | 603 | train
0 | 604 | train
0 | 605 | train
0 | 606 | train
0 | 607 | train
0 | 608 | train
0 | 609 | train
0 | 610 | train
0 | 611 | train
0 | 612 | train
0 | 613 | train
0 | 614 | train
0 | 615 | train
0 | 616 | train
0 | 617 | train
0 | 618 | train
0 | 619 | train
0 | 620 | train
0 | 621 | train
0 | 622 | train
0 | 623 | train
0 | 624 | train
0 | 625 | train
0 | 626 | train
0 | 627 | train
0 | 628 | train
0 | 629 | train
0 | 630 | train
0 | 631 | train
0 | 632 | train
0 | 633 | train
0 | 634 | train
0 | 635 | train
0 | 636 | train
0 | 637 | train
0 | 638 | train
0 | 639 | train
0 | 640 | train
0 | 641 | train
0 | 642 | train
0 | 643 | train
0 | 644 | train
0 | 645 | train
0 | 646 | train
0 | 647 | train
0 | 648 | train
0 | 649 | train
0 | 650 | train
0 | 651 | train
0 | 652 | train
0 | 653 | train
0 | 654 | train
0 | 655 | train
0 | 656 | train
0 | 657 | train
0 | 658 | train
0 | 659 | train
0 | 660 | train
0 | 661 | train
0 | 662 | train
0 | 663 | train
0 | 664 | train
0 | 665 | train
0 | 666 | train
0 | 667 | train
0 | 668 | train
0 | 669 | train
0 | 670 | train
0 | 671 | train
0 | 672 | train
0 | 673 | train
0 | 674 | train
0 | 675 | train
0 | 676 | train
0 | 677 | train
0 | 678 | train
0 | 679 | train
0 | 680 | train
0 | 681 | train
0 | 682 | train
0 | 683 | train
0 | 684 | train
0 | 685 | train
0 | 686 | train
0 | 687 | train
0 | 688 | train
0 | 689 | train
0 | 690 | train
0 | 691 | train
0 | 692 | train
0 | 693 | train
0 | 694 | train
0 | 695 | train
0 | 696 | train
0 | 697 | train
0 | 698 | train
0 | 699 | train
0 | 700 | train
0 | 701 | train
0 | 702 | train
0 | 703 | train
0 | 704 | train
0 | 705 | train
0 | 706 | train
0 | 707 | train
0 | 708 | train
0 | 709 | train
0 | 710 | train
0 | 711 | train
0 | 712 | train
0 | 713 | train
0 | 714 | train
0 | 715 | train
0 | 716 | train
0 | 717 | train
0 | 718 | train
0 | 719 | train
0 | 720 | train
0 | 721 | train
0 | 722 | train
0 | 723 | train
0 | 724 | train
0 | 725 | train
0 | 726 | train
0 | 727 | train
0 | 728 | train
0 | 729 | train
0 | 730 | train
0 | 731 | train
0 | 732 | train
0 | 733 | train
0 | 734 | train
0 | 735 | train
0 | 736 | train
0 | 737 | train
0 | 738 | train
0 | 739 | train
0 | 740 | train
0 | 741 | train
0 | 742 | train
0 | 743 | train
0 | 744 | train
0 | 745 | train
0 | 746 | train
0 | 747 | train
0 | 748 | train
0 | 749 | train
0 | 750 | train
0 | 751 | train
0 | 752 | train
0 | 753 | train
0 | 754 | train
0 | 755 | train
0 | 756 | train
0 | 757 | train
0 | 758 | train
0 | 759 | train
0 | 760 | train
0 | 761 | train
0 | 762 | train
0 | 763 | train
0 | 764 | train
0 | 765 | train
0 | 766 | train
0 | 767 | train
0 | 768 | train
0 | 769 | train
0 | 770 | train
0 | 771 | train
0 | 772 | train
0 | 773 | train
0 | 774 | train
0 | 775 | train
0 | 776 | train
0 | 777 | train
0 | 778 | train
0 | 779 | train
0 | 780 | train
0 | 781 | train
0 | 782 | train
0 | 783 | train
0 | 784 | train
0 | 785 | train
0 | 786 | train
0 | 787 | train
0 | 788 | train
0 | 789 | train
0 | 790 | train
0 | 791 | train
0 | 792 | train
0 | 793 | train
0 | 794 | train
0 | 795 | train
0 | 796 | train
0 | 797 | train
0 | 798 | train
0 | 799 | train
0 | 800 | train
0 | 801 | train
0 | 802 | train
0 | 803 | train
0 | 804 | train
0 | 805 | train
0 | 806 | train
0 | 807 | train
0 | 808 | train
0 | 809 | train
0 | 810 | train
0 | 811 | train
0 | 812 | train
0 | 813 | train
0 | 814 | train
0 | 815 | train
0 | 816 | train
0 | 817 | train
0 | 818 | train
0 | 819 | train
0 | 820 | train
0 | 821 | train
0 | 822 | train
0 | 823 | train
0 | 824 | train
0 | 825 | train
0 | 826 | train
0 | 827 | train
0 | 828 | train
0 | 829 | train
0 | 830 | train
0 | 831 | train
0 | 832 | train
0 | 833 | train
0 | 834 | train
0 | 835 | train
0 | 836 | train
0 | 837 | train
0 | 838 | train
0 | 839 | train
0 | 840 | train
0 | 841 | train
0 | 842 | train
0 | 843 | train
0 | 844 | train
0 | 845 | train
0 | 846 | train
0 | 847 | train
0 | 848 | train
0 | 849 | train
0 | 850 | train
0 | 851 | train
0 | 852 | train
0 | 853 | train
0 | 854 | train
0 | 855 | train
0 | 856 | train
0 | 857 | train
0 | 858 | train
0 | 859 | train
0 | 860 | train
0 | 861 | train
0 | 862 | train
0 | 863 | train
0 | 864 | train
0 | 865 | train
0 | 866 | train
0 | 867 | train
0 | 868 | train
0 | 869 | train
0 | 870 | train
0 | 871 | train
0 | 872 | train
0 | 873 | train
0 | 874 | train
0 | 875 | train
0 | 876 | train
0 | 877 | train
0 | 878 | train
0 | 879 | train
0 | 880 | train
0 | 881 | train
0 | 882 | train
0 | 883 | train
0 | 884 | train
0 | 885 | train
0 | 886 | train
0 | 887 | train
0 | 888 | train
0 | 889 | train
0 | 890 | train
0 | 891 | train
0 | 892 | train
0 | 893 | train
0 | 894 | train
0 | 895 | train
0 | 896 | train
0 | 897 | train
0 | 898 | train
0 | 899 | train
0 | 900 | train
0 | 901 | train
0 | 902 | train
0 | 903 | train
0 | 904 | train
0 | 905 | train
0 | 906 | train
0 | 907 | train
0 | 908 | train
0 | 909 | train
0 | 910 | train
0 | 911 | train
0 | 912 | train
0 | 913 | train
0 | 914 | train
0 | 915 | train
0 | 916 | train
0 | 917 | train
0 | 918 | train
0 | 919 | train
0 | 920 | train
0 | 921 | train
0 | 922 | train
0 | 923 | train
0 | 924 | train
0 | 925 | train
0 | 926 | train
0 | 927 | train
0 | 928 | train
0 | 929 | train
0 | 930 | train
0 | 931 | train
0 | 932 | train
0 | 933 | train
0 | 934 | train
0 | 935 | train
0 | 936 | train
0 | 937 | train
0 | 938 | train
0 | 939 | train
0 | 940 | train
0 | 941 | train
0 | 942 | train
0 | 943 | train
0 | 944 | train
0 | 945 | train
0 | 946 | train
0 | 947 | train
0 | 948 | train
0 | 949 | train
0 | 950 | train
0 | 951 | train
0 | 952 | train
0 | 953 | train
0 | 954 | train
0 | 955 | train
0 | 956 | train
0 | 957 | train
0 | 958 | train
0 | 959 | train
0 | 960 | train
0 | 961 | train
0 | 962 | train
0 | 963 | train
0 | 964 | train
0 | 965 | train
0 | 966 | train
0 | 967 | train
0 | 968 | train
0 | 969 | train
0 | 970 | train
0 | 971 | train
0 | 972 | train
0 | 973 | train
0 | 974 | train
0 | 975 | train
0 | 976 | train
0 | 977 | train
0 | 978 | train
0 | 979 | train
0 | 980 | train
0 | 981 | train
0 | 982 | train
0 | 983 | train
0 | 984 | train
0 | 985 | train
0 | 986 | train
0 | 987 | train
0 | 988 | train
0 | 989 | train
0 | 990 | train
0 | 991 | train
0 | 992 | train
0 | 993 | train
0 | 994 | train
0 | 995 | train
0 | 996 | train
0 | 997 | train
0 | 998 | train
0 | 999 | train
0 | 1000 | train
0 | 1001 | train
0 | 1002 | train
0 | 1003 | train
0 | 1004 | train
0 | 1005 | train
0 | 1006 | train
0 | 1007 | train
0 | 1008 | train
0 | 1009 | train
0 | 1010 | train
0 | 1011 | train
0 | 1012 | train
0 | 1013 | train
0 | 1014 | train
0 | 1015 | train
0 | 1016 | train
0 | 1017 | train
0 | 1018 | train
0 | 1019 | train
0 | 1020 | train
0 | 1021 | train
0 | 1022 | train
0 | 1023 | train
0 | 1024 | train
0 | 1025 | train
0 | 1026 | train
0 | 1027 | train
0 | 1028 | train
0 | 1029 | train
0 | 1030 | train
0 | 1031 | train
0 | 1032 | train
0 | 1033 | train
0 | 1034 | train
0 | 1035 | train
0 | 1036 | train
0 | 1037 | train
0 | 1038 | train
0 | 1039 | train
0 | 1040 | train
0 | 1041 | train
0 | 1042 | train
0 | 1043 | train
0 | 1044 | train
0 | 1045 | train
0 | 1046 | train
0 | 1047 | train
0 | 1048 | train
0 | 1049 | train
0 | 1050 | train
0 | 1051 | train
0 | 1052 | train
0 | 1053 | train
0 | 1054 | train
0 | 1055 | train
0 | 1056 | train
0 | 1057 | train
0 | 1058 | train
0 | 1059 | train
0 | 1060 | train
0 | 1061 | train
0 | 1062 | train
0 | 1063 | train
0 | 1064 | train
0 | 1065 | train
0 | 1066 | train
0 | 1067 | train
0 | 1068 | train
0 | 1069 | train
0 | 1070 | train
0 | 1071 | train
0 | 1072 | train
0 | 1073 | train
0 | 1074 | train
0 | 1075 | train
0 | 1076 | train
0 | 1077 | train
0 | 1078 | train
0 | 1079 | train
0 | 1080 | train
0 | 1081 | train
0 | 1082 | train
0 | 1083 | train
0 | 1084 | train
0 | 1085 | train
0 | 1086 | train
0 | 1087 | train
0 | 1088 | train
0 | 1089 | train
0 | 1090 | train
0 | 1091 | train
0 | 1092 | train
0 | 1093 | train
0 | 1094 | train
0 | 1095 | train
0 | 1096 | train
0 | 1097 | train
0 | 1098 | train
0 | 1099 | train
0 | 1100 | train
0 | 1101 | train
0 | 1102 | train
0 | 1103 | train
0 | 1104 | train
0 | 1105 | train
0 | 1106 | train
0 | 1107 | train
0 | 1108 | train
0 | 1109 | train
0 | 1110 | train
0 | 1111 | train
0 | 1112 | train
0 | 1113 | train
0 | 1114 | train
0 | 1115 | train
0 | 1116 | train
0 | 1117 | train
0 | 1118 | train
0 | 1119 | train
0 | 1120 | train
0 | 1121 | train
0 | 1122 | train
0 | 1123 | train
0 | 1124 | train
0 | 1125 | train
0 | 1126 | train
0 | 1127 | train
0 | 1128 | train
0 | 1129 | train
0 | 1130 | train
0 | 1131 | train
0 | 1132 | train
0 | 1133 | train
0 | 1134 | train
0 | 1135 | train
0 | 1136 | train
0 | 1137 | train
0 | 1138 | train
0 | 1139 | train
0 | 1140 | train
0 | 1141 | train
0 | 1142 | train
0 | 1143 | train
0 | 1144 | train
0 | 1145 | train
0 | 1146 | train
0 | 1147 | train
0 | 1148 | train
0 | 1149 | train
0 | 1150 | train
0 | 1151 | train
0 | 1152 | train
0 | 1153 | train
0 | 1154 | train
0 | 1155 | train
0 | 1156 | train
0 | 1157 | train
0 | 1158 | train
0 | 1159 | train
0 | 1160 | train
0 | 1161 | train
0 | 1162 | train
0 | 1163 | train
0 | 1164 | train
0 | 1165 | train
0 | 1166 | train
0 | 1167 | train
0 | 1168 | train
0 | 1169 | train
0 | 1170 | train
0 | 1171 | train
0 | 1172 | train
0 | 1173 | train
0 | 1174 | train
0 | 1175 | train
0 | 1176 | train
0 | 1177 | train
0 | 1178 | train
0 | 1179 | train
0 | 1180 | train
0 | 1181 | train
0 | 1182 | train
0 | 1183 | train
0 | 1184 | train
0 | 1185 | train
0 | 1186 | train
0 | 1187 | train
0 | 1188 | train
0 | 1189 | train
0 | 1190 | train
0 | 1191 | train
0 | 1192 | train
0 | 1193 | train
0 | 1194 | train
0 | 1195 | train
0 | 1196 | train
0 | 1197 | train
0 | 1198 | train
0 | 1199 | train
0 | 1200 | train
0 | 1201 | train
0 | 1202 | train
0 | 1203 | train
0 | 1204 | train
0 | 1205 | train
0 | 1206 | train
0 | 1207 | train
0 | 1208 | train
0 | 1209 | train
0 | 1210 | train
0 | 1211 | train
0 | 1212 | train
0 | 1213 | train
0 | 1214 | train
0 | 1215 | train
0 | 1216 | train
0 | 1217 | train
0 | 1218 | train
0 | 1219 | train
0 | 1220 | train
0 | 1221 | train
0 | 1222 | train
0 | 1223 | train
0 | 1224 | train
0 | 1225 | train
0 | 1226 | train
0 | 1227 | train
0 | 1228 | train
0 | 1229 | train
0 | 1230 | train
0 | 1231 | train
0 | 1232 | train
0 | 1233 | train
0 | 1234 | train
0 | 1235 | train
0 | 1236 | train
0 | 1237 | train
0 | 1238 | train
0 | 1239 | train
0 | 1240 | train
0 | 1241 | train
0 | 1242 | train
0 | 1243 | train
0 | 1244 | train
0 | 1245 | train
0 | 1246 | train
0 | 1247 | train
0 | 1248 | train
0 | 1249 | train
0 | 1250 | train
0 | 1251 | train
0 | 1252 | train
0 | 1253 | train
0 | 1254 | train
0 | 1255 | train
0 | 1256 | train
0 | 1257 | train
0 | 1258 | train
0 | 1259 | train
0 | 1260 | train
0 | 1261 | train
0 | 1262 | train
0 | 1263 | train
0 | 1264 | train
0 | 1265 | train
0 | 1266 | train
0 | 1267 | train
0 | 1268 | train
0 | 1269 | train
0 | 1270 | train
0 | 1271 | train
0 | 1272 | train
0 | 1273 | train
0 | 1274 | train
0 | 1275 | train
0 | 1276 | train
0 | 1277 | train
0 | 1278 | train
0 | 1279 | train
0 | 1280 | train
0 | 1281 | train
0 | 1282 | train
0 | 1283 | train
0 | 1284 | train
0 | 1285 | train
0 | 1286 | train
0 | 1287 | train
0 | 1288 | train
0 | 1289 | train
0 | 1290 | train
0 | 1291 | train
0 | 1292 | train
0 | 1293 | train
0 | 1294 | train
0 | 1295 | train
0 | 1296 | train
0 | 1297 | train
0 | 1298 | train
0 | 1299 | train
0 | 1300 | train
0 | 1301 | train
0 | 1302 | train
0 | 1303 | train
0 | 1304 | train
0 | 1305 | train
0 | 1306 | train
0 | 1307 | train
0 | 1308 | train
0 | 1309 | train
0 | 1310 | train
0 | 1311 | train
0 | 1312 | train
0 | 1313 | train
0 | 1314 | train
0 | 1315 | train
0 | 1316 | train
0 | 1317 | train
0 | 1318 | train
0 | 1319 | train
0 | 1320 | train
0 | 1321 | train
0 | 1322 | train
0 | 1323 | train
0 | 1324 | train
0 | 1325 | train
0 | 1326 | train
0 | 1327 | train
0 | 1328 | train
0 | 1329 | train
0 | 1330 | train
0 | 1331 | train
0 | 1332 | train
0 | 1333 | train
0 | 1334 | train
0 | 1335 | train
0 | 1336 | train
0 | 1337 | train
0 | 1338 | train
0 | 1339 | train
0 | 1340 | train
0 | 1341 | train
0 | 1342 | train
0 | 1343 | train
0 | 1344 | train
0 | 1345 | train
0 | 1346 | train
0 | 1347 | train
0 | 1348 | train
0 | 1349 | train
0 | 1350 | train
0 | 1351 | train
0 | 1352 | train
0 | 1353 | train
0 | 1354 | train
0 | 1355 | train
0 | 1356 | train
0 | 1357 | train
0 | 1358 | train
0 | 1359 | train
0 | 1360 | train
0 | 1361 | train
0 | 1362 | train
0 | 1363 | train
0 | 1364 | train
0 | 1365 | train
0 | 1366 | train
0 | 1367 | train
0 | 1368 | train
0 | 1369 | train
0 | 1370 | train
0 | 1371 | train
0 | 1372 | train
0 | 1373 | train
0 | 1374 | train
0 | 1375 | train
0 | 1376 | train
0 | 1377 | train
0 | 1378 | train
0 | 1379 | train
0 | 1380 | train
0 | 1381 | train
0 | 1382 | train
0 | 1383 | train
0 | 1384 | train
0 | 1385 | train
0 | 1386 | train
0 | 1387 | train
0 | 1388 | train
0 | 1389 | train
0 | 1390 | train
0 | 1391 | train
0 | 1392 | train
0 | 1393 | train
0 | 1394 | train
0 | 1395 | train
0 | 1396 | train
0 | 1397 | train
0 | 1398 | train
0 | 1399 | train
0 | 1400 | train
0 | 1401 | train
0 | 1402 | train
0 | 1403 | train
0 | 1404 | train
0 | 1405 | train
0 | 1406 | train
0 | 1407 | train
0 | 1408 | train
0 | 1409 | train
0 | 1410 | train
0 | 1411 | train
0 | 1412 | train
0 | 1413 | train
0 | 1414 | train
0 | 1415 | train
0 | 1416 | train
0 | 1417 | train
0 | 1418 | train
0 | 1419 | train
0 | 1420 | train
0 | 1421 | train
0 | 1422 | train
0 | 1423 | train
0 | 1424 | train
0 | 1425 | train
0 | 1426 | train
0 | 1427 | train
0 | 1428 | train
0 | 1429 | train
0 | 1430 | train
0 | 1431 | train
0 | 1432 | train
0 | 1433 | train
0 | 1434 | train
0 | 1435 | train
0 | 1436 | train
0 | 1437 | train
0 | 1438 | train
0 | 1439 | train
0 | 1440 | train
0 | 1441 | train
0 | 1442 | train
0 | 1443 | train
0 | 1444 | train
0 | 1445 | train
0 | 1446 | train
0 | 1447 | train
0 | 1448 | train
0 | 1449 | train
0 | 1450 | train
0 | 1451 | train
0 | 1452 | train
0 | 1453 | train
0 | 1454 | train
0 | 1455 | train
0 | 1456 | train
0 | 1457 | train
0 | 1458 | train
0 | 1459 | train
0 | 1460 | train
0 | 1461 | train
0 | 1462 | train
0 | 1463 | train
0 | 1464 | train
0 | 1465 | train
0 | 1466 | train
0 | 1467 | train
0 | 1468 | train
0 | 1469 | train
0 | 1470 | train
0 | 1471 | train
0 | 1472 | train
0 | 1473 | train
0 | 1474 | train
0 | 1475 | train
0 | 1476 | train
0 | 1477 | train
0 | 1478 | train
0 | 1479 | train
0 | 1480 | train
0 | 1481 | train
0 | 1482 | train
0 | 1483 | train
0 | 1484 | train
0 | 1485 | train
0 | 1486 | train
0 | 1487 | train
0 | 1488 | train
0 | 1489 | train
0 | 1490 | train
0 | 1491 | train
0 | 1492 | train
0 | 1493 | train
0 | 1494 | train
0 | 1495 | train
